step,reward,goal_error,goal_progress,goal_success,op_delta_damage,self_delta_damage,stage_name
43025,-0.6450530886650085,0.6450530886650085,0.0,0.0,0.0,0.0,phase1_locomotion
43026,-0.6367454528808594,0.6367454528808594,0.0,0.0,0.0,0.0,phase1_locomotion
43027,-0.6480647921562195,0.6380648016929626,0.0,0.0,0.0,0.0,phase1_locomotion
43028,-0.6511543989181519,0.6511543989181519,0.0,0.0,0.0,0.0,phase1_locomotion
43029,-0.664675235748291,0.664675235748291,0.0,0.0,0.0,0.0,phase1_locomotion
43030,-0.6825773119926453,0.6825773119926453,0.0,0.0,0.0,0.0,phase1_locomotion
43031,-0.70756995677948,0.70756995677948,0.0,0.0,0.0,0.0,phase1_locomotion
43032,-0.7095746994018555,0.7095746994018555,0.0,0.0,0.0,0.0,phase1_locomotion
43033,-0.730170488357544,0.7201704978942871,0.0,0.0,0.0,0.0,phase1_locomotion
43034,-0.7425323724746704,0.7325323820114136,0.0,0.0,0.0,0.0,phase1_locomotion
43035,-0.7270700931549072,0.7270700931549072,0.0,0.0,0.0,0.0,phase1_locomotion
43036,-0.7236210107803345,0.7236210107803345,0.0,0.0,0.0,0.0,phase1_locomotion
43037,-0.7160404920578003,0.7160404920578003,0.0,0.0,0.0,0.0,phase1_locomotion
43038,-0.7209045886993408,0.7209045886993408,0.0,0.0,0.0,0.0,phase1_locomotion
43039,-0.7375007271766663,0.7275007367134094,0.0,0.0,0.0,0.0,phase1_locomotion
43040,-0.752068281173706,0.752068281173706,0.0,0.0,0.0,0.0,phase1_locomotion
43041,-0.7560397386550903,0.7560397386550903,0.0,0.0,0.0,0.0,phase1_locomotion
43042,-0.7565063238143921,0.7565063238143921,0.0,0.0,0.0,0.0,phase1_locomotion
43043,-0.7809247970581055,0.7809247970581055,0.0,0.0,0.0,0.0,phase1_locomotion
43044,-0.7904655933380127,0.7904655933380127,0.0,0.0,0.0,0.0,phase1_locomotion
43045,-0.7941179871559143,0.7941179871559143,0.0,0.0,0.0,0.0,phase1_locomotion
43046,-0.8219690918922424,0.8219690918922424,0.0,0.0,0.0,0.0,phase1_locomotion
43047,-0.8448772430419922,0.8348772525787354,0.0,0.0,0.0,0.0,phase1_locomotion
43048,-0.8477808237075806,0.8477808237075806,0.0,0.0,0.0,0.0,phase1_locomotion
43049,-0.859797477722168,0.859797477722168,0.0,0.0,0.0,0.0,phase1_locomotion
43050,-0.8511646389961243,0.8511646389961243,0.0,0.0,0.0,0.0,phase1_locomotion
43051,-0.8443641662597656,0.8443641662597656,0.0,0.0,0.0,0.0,phase1_locomotion
43052,-0.838097095489502,0.838097095489502,0.0,0.0,0.0,0.0,phase1_locomotion
43053,-0.8400342464447021,0.8400342464447021,0.0,0.0,0.0,0.0,phase1_locomotion
43054,-0.8403074741363525,0.8403074741363525,0.0,0.0,0.0,0.0,phase1_locomotion
43055,-0.8367983102798462,0.8367983102798462,0.0,0.0,0.0,0.0,phase1_locomotion
43056,-0.8346319794654846,0.8346319794654846,0.0,0.0,0.0,0.0,phase1_locomotion
43057,-0.8312469720840454,0.8312469720840454,0.0,0.0,0.0,0.0,phase1_locomotion
43058,-0.8304862976074219,0.820486307144165,0.0,0.0,0.0,0.0,phase1_locomotion
43059,-0.8160034418106079,0.8160034418106079,0.0,0.0,0.0,0.0,phase1_locomotion
43060,-0.8057471513748169,0.8057471513748169,0.0,0.0,0.0,0.0,phase1_locomotion
43061,-0.793543815612793,0.793543815612793,0.0,0.0,0.0,0.0,phase1_locomotion
43062,-0.7981712818145752,0.7981712818145752,0.0,0.0,0.0,0.0,phase1_locomotion
43063,-0.8103969097137451,0.8003969192504883,0.0,0.0,0.0,0.0,phase1_locomotion
43064,-0.795251190662384,0.795251190662384,0.0,0.0,0.0,0.0,phase1_locomotion
43065,-0.7842251062393188,0.7842251062393188,0.0,0.0,0.0,0.0,phase1_locomotion
43066,-0.7663409113883972,0.7663409113883972,0.0,0.0,0.0,0.0,phase1_locomotion
43067,-0.7445195913314819,0.7445195913314819,0.0,0.0,0.0,0.0,phase1_locomotion
43068,-0.7515786290168762,0.7515786290168762,0.0,0.0,0.0,0.0,phase1_locomotion
43069,-0.7470876574516296,0.7470876574516296,0.0,0.0,0.0,0.0,phase1_locomotion
43070,-0.7319403290748596,0.7319403290748596,0.0,0.0,0.0,0.0,phase1_locomotion
43071,-0.7299203276634216,0.7299203276634216,0.0,0.0,0.0,0.0,phase1_locomotion
43072,-0.7296273112297058,0.7296273112297058,0.0,0.0,0.0,0.0,phase1_locomotion
43073,-0.7391325235366821,0.7391325235366821,0.0,0.0,0.0,0.0,phase1_locomotion
43074,-0.7463451027870178,0.7463451027870178,0.0,0.0,0.0,0.0,phase1_locomotion
43075,-0.756879985332489,0.7468799948692322,0.0,0.0,0.0,0.0,phase1_locomotion
43076,-0.7745487689971924,0.7745487689971924,0.0,0.0,0.0,0.0,phase1_locomotion
43077,-0.7932503819465637,0.7832503914833069,0.0,0.0,0.0,0.0,phase1_locomotion
43078,-0.7875585556030273,0.7875585556030273,0.0,0.0,0.0,0.0,phase1_locomotion
43079,-0.8409112691879272,0.8409112691879272,0.0,0.0,0.0,0.0,phase1_locomotion
43080,-0.86522376537323,0.8552237749099731,0.0,0.0,0.0,0.0,phase1_locomotion
43081,-0.8577852249145508,0.8577852249145508,0.0,0.0,0.0,0.0,phase1_locomotion
43082,-0.8850076794624329,0.8850076794624329,0.0,0.0,0.0,0.0,phase1_locomotion
43083,-0.8917858004570007,0.8917858004570007,0.0,0.0,0.0,0.0,phase1_locomotion
43084,-0.8940454125404358,0.8940454125404358,0.0,0.0,0.0,0.0,phase1_locomotion
43085,-0.9182550311088562,0.9182550311088562,0.0,0.0,0.0,0.0,phase1_locomotion
43086,-0.9261359572410583,0.9261359572410583,0.0,0.0,0.0,0.0,phase1_locomotion
43087,-0.9278987646102905,0.9278987646102905,0.0,0.0,0.0,0.0,phase1_locomotion
43088,-0.939479410648346,0.9294794201850891,0.0,0.0,0.0,0.0,phase1_locomotion
43089,-0.9273977875709534,0.9273977875709534,0.0,0.0,0.0,0.0,phase1_locomotion
43090,-0.9261044263839722,0.9261044263839722,0.0,0.0,0.0,0.0,phase1_locomotion
43091,-0.9252132177352905,0.9252132177352905,0.0,0.0,0.0,0.0,phase1_locomotion
43092,-0.9257842898368835,0.9257842898368835,0.0,0.0,0.0,0.0,phase1_locomotion
43093,-0.9262104034423828,0.9262104034423828,0.0,0.0,0.0,0.0,phase1_locomotion
43094,-1.0299315452575684,1.0299315452575684,0.0,0.0,0.0,0.0,phase1_locomotion
43095,-1.074232816696167,1.074232816696167,0.0,0.0,0.0,0.0,phase1_locomotion
43096,-1.091353178024292,1.091353178024292,0.0,0.0,0.0,0.0,phase1_locomotion
43097,-1.0906803607940674,1.0906803607940674,0.0,0.0,0.0,0.0,phase1_locomotion
43098,-1.0784003734588623,1.0784003734588623,0.0,0.0,0.0,0.0,phase1_locomotion
43099,-1.0720789432525635,1.0720789432525635,0.0,0.0,0.0,0.0,phase1_locomotion
43100,-1.0645103454589844,1.0645103454589844,0.0,0.0,0.0,0.0,phase1_locomotion
43101,-1.0800971984863281,1.0700972080230713,0.0,0.0,0.0,0.0,phase1_locomotion
43102,-1.0752975940704346,1.0752975940704346,0.0,0.0,0.0,0.0,phase1_locomotion
43103,-1.0901455879211426,1.0901455879211426,0.0,0.0,0.0,0.0,phase1_locomotion
43104,-1.0920157432556152,1.0920157432556152,0.0,0.0,0.0,0.0,phase1_locomotion
43105,-1.0918022394180298,1.0918022394180298,0.0,0.0,0.0,0.0,phase1_locomotion
43106,-1.091726541519165,1.091726541519165,0.0,0.0,0.0,0.0,phase1_locomotion
43107,-1.0912246704101562,1.0912246704101562,0.0,0.0,0.0,0.0,phase1_locomotion
43108,-1.0909054279327393,1.0909054279327393,0.0,0.0,0.0,0.0,phase1_locomotion
43109,-1.091575026512146,1.091575026512146,0.0,0.0,0.0,0.0,phase1_locomotion
43110,-1.0913501977920532,1.0913501977920532,0.0,0.0,0.0,0.0,phase1_locomotion
43111,-1.0912253856658936,1.0912253856658936,0.0,0.0,0.0,0.0,phase1_locomotion
43112,-1.1018263101577759,1.091826319694519,0.0,0.0,0.0,0.0,phase1_locomotion
43113,-1.0910353660583496,1.0910353660583496,0.0,0.0,0.0,0.0,phase1_locomotion
43114,-1.0903401374816895,1.0903401374816895,0.0,0.0,0.0,0.0,phase1_locomotion
43115,-1.090543508529663,1.090543508529663,0.0,0.0,0.0,0.0,phase1_locomotion
43116,-1.1010680198669434,1.0910680294036865,0.0,0.0,0.0,0.0,phase1_locomotion
43117,-1.091829538345337,1.091829538345337,0.0,0.0,0.0,0.0,phase1_locomotion
43118,-1.0928089618682861,1.0928089618682861,0.0,0.0,0.0,0.0,phase1_locomotion
43119,-1.0917131900787354,1.0917131900787354,0.0,0.0,0.0,0.0,phase1_locomotion
43120,-1.090718150138855,1.090718150138855,0.0,0.0,0.0,0.0,phase1_locomotion
43121,-1.0904895067214966,1.0904895067214966,0.0,0.0,0.0,0.0,phase1_locomotion
43122,-1.0909545421600342,1.0909545421600342,0.0,0.0,0.0,0.0,phase1_locomotion
43123,-1.0914270877838135,1.0914270877838135,0.0,0.0,0.0,0.0,phase1_locomotion
43124,-1.0927000045776367,1.0927000045776367,0.0,0.0,0.0,0.0,phase1_locomotion
43125,-1.0921636819839478,1.0921636819839478,0.0,0.0,0.0,0.0,phase1_locomotion
43126,-1.0918715000152588,1.0918715000152588,0.0,0.0,0.0,0.0,phase1_locomotion
43127,-1.0927845239639282,1.0927845239639282,0.0,0.0,0.0,0.0,phase1_locomotion
43128,-1.0926823616027832,1.0926823616027832,0.0,0.0,0.0,0.0,phase1_locomotion
43129,-1.0928199291229248,1.0928199291229248,0.0,0.0,0.0,0.0,phase1_locomotion
43130,-1.096055269241333,1.096055269241333,0.0,0.0,0.0,0.0,phase1_locomotion
43131,-1.0977344512939453,1.0977344512939453,0.0,0.0,0.0,0.0,phase1_locomotion
43132,-1.1001713275909424,1.1001713275909424,0.0,0.0,0.0,0.0,phase1_locomotion
43133,-1.1141598224639893,1.1141598224639893,0.0,0.0,0.0,0.0,phase1_locomotion
43134,-1.127941608428955,1.1179416179656982,0.0,0.0,0.0,0.0,phase1_locomotion
43135,-1.1218745708465576,1.1218745708465576,0.0,0.0,0.0,0.0,phase1_locomotion
43136,-1.143938660621643,1.1339386701583862,0.0,0.0,0.0,0.0,phase1_locomotion
43137,-1.133847713470459,1.133847713470459,0.0,0.0,0.0,0.0,phase1_locomotion
43138,-2.1337263584136963,1.1337263584136963,0.0,0.0,0.0,0.0,phase1_locomotion
43139,-0.5371861457824707,0.5371861457824707,0.0,0.0,0.0,0.0,phase1_locomotion
43140,-1.5371861457824707,0.5371861457824707,0.0,0.0,0.0,0.0,phase1_locomotion
43141,-0.531883716583252,0.531883716583252,0.0,0.0,0.0,0.0,phase1_locomotion
43142,-1.531883716583252,0.531883716583252,0.0,0.0,0.0,0.0,phase1_locomotion
43143,-0.13147985935211182,0.13147985935211182,0.0,0.0,0.0,0.0,phase1_locomotion
43144,-1.1414798498153687,0.13147985935211182,0.0,0.0,0.0,0.0,phase1_locomotion
43145,-0.3755415081977844,0.3755415081977844,0.0,0.0,0.0,0.0,phase1_locomotion
43146,-1.3755414485931396,0.3755415081977844,0.0,0.0,0.0,0.0,phase1_locomotion
43147,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43148,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43149,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43150,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43151,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43152,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43153,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43154,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43155,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43156,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43157,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43158,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43159,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43160,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43161,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43162,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43163,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43164,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43165,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43166,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43167,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43168,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43169,-0.1633770614862442,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43170,-0.1633770614862442,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43171,-0.1633770614862442,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43172,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43173,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43174,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43175,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43176,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43177,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43178,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43179,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43180,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43181,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43182,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43183,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43184,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43185,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43186,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43187,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43188,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43189,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43190,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43191,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43192,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43193,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43194,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43195,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43196,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43197,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43198,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43199,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43200,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43201,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43202,-0.15337705612182617,0.15337705612182617,0.0,0.0,0.0,0.0,phase1_locomotion
43203,-0.12361997365951538,0.12361997365951538,0.0,0.0,0.0,0.0,phase1_locomotion
43204,-0.17916995286941528,0.17916995286941528,0.0,0.0,0.0,0.0,phase1_locomotion
43205,-0.20575407147407532,0.20575407147407532,0.0,0.0,0.0,0.0,phase1_locomotion
43206,-0.20740699768066406,0.20740699768066406,0.0,0.0,0.0,0.0,phase1_locomotion
43207,-0.19267022609710693,0.19267022609710693,0.0,0.0,0.0,0.0,phase1_locomotion
43208,-0.1819363534450531,0.1819363534450531,0.0,0.0,0.0,0.0,phase1_locomotion
43209,-0.17472830414772034,0.17472830414772034,0.0,0.0,0.0,0.0,phase1_locomotion
43210,-0.18273881077766418,0.18273881077766418,0.0,0.0,0.0,0.0,phase1_locomotion
43211,-0.18865588307380676,0.18865588307380676,0.0,0.0,0.0,0.0,phase1_locomotion
43212,-0.203175351023674,0.19317534565925598,0.0,0.0,0.0,0.0,phase1_locomotion
43213,-0.18977802991867065,0.18977802991867065,0.0,0.0,0.0,0.0,phase1_locomotion
43214,-0.18768411874771118,0.18768411874771118,0.0,0.0,0.0,0.0,phase1_locomotion
43215,-0.18011102080345154,0.18011102080345154,0.0,0.0,0.0,0.0,phase1_locomotion
43216,-0.17585071921348572,0.17585071921348572,0.0,0.0,0.0,0.0,phase1_locomotion
43217,-0.16775232553482056,0.16775232553482056,0.0,0.0,0.0,0.0,phase1_locomotion
43218,-0.15921397507190704,0.149213969707489,0.0,0.0,0.0,0.0,phase1_locomotion
43219,-0.14196208119392395,0.14196208119392395,0.0,0.0,0.0,0.0,phase1_locomotion
43220,-0.13297829031944275,0.13297829031944275,0.0,0.0,0.0,0.0,phase1_locomotion
43221,-0.16993725299835205,0.16993725299835205,0.0,0.0,0.0,0.0,phase1_locomotion
43222,-0.18031904101371765,0.18031904101371765,0.0,0.0,0.0,0.0,phase1_locomotion
43223,-0.1826748251914978,0.1826748251914978,0.0,0.0,0.0,0.0,phase1_locomotion
43224,-0.20555970072746277,0.20555970072746277,0.0,0.0,0.0,0.0,phase1_locomotion
43225,-0.21275106072425842,0.21275106072425842,0.0,0.0,0.0,0.0,phase1_locomotion
43226,-0.21353644132614136,0.21353644132614136,0.0,0.0,0.0,0.0,phase1_locomotion
43227,-0.25347620248794556,0.25347620248794556,0.0,0.0,0.0,0.0,phase1_locomotion
43228,-0.26591241359710693,0.26591241359710693,0.0,0.0,0.0,0.0,phase1_locomotion
43229,-0.269783079624176,0.269783079624176,0.0,0.0,0.0,0.0,phase1_locomotion
43230,-0.2854498028755188,0.2854498028755188,0.0,0.0,0.0,0.0,phase1_locomotion
43231,-0.2954086661338806,0.2954086661338806,0.0,0.0,0.0,0.0,phase1_locomotion
43232,-0.31057000160217285,0.31057000160217285,0.0,0.0,0.0,0.0,phase1_locomotion
43233,-0.33658045530319214,0.33658045530319214,0.0,0.0,0.0,0.0,phase1_locomotion
43234,-0.34013789892196655,0.34013789892196655,0.0,0.0,0.0,0.0,phase1_locomotion
43235,-0.34943532943725586,0.34943532943725586,0.0,0.0,0.0,0.0,phase1_locomotion
43236,-0.36825305223464966,0.36825305223464966,0.0,0.0,0.0,0.0,phase1_locomotion
43237,-0.37625133991241455,0.37625133991241455,0.0,0.0,0.0,0.0,phase1_locomotion
43238,-0.39123374223709106,0.39123374223709106,0.0,0.0,0.0,0.0,phase1_locomotion
43239,-0.3123435974121094,0.3123435974121094,0.0,0.0,0.0,0.0,phase1_locomotion
43240,-0.27076292037963867,0.27076292037963867,0.0,0.0,0.0,0.0,phase1_locomotion
43241,-0.25414347648620605,0.25414347648620605,0.0,0.0,0.0,0.0,phase1_locomotion
43242,-0.2384023666381836,0.2384023666381836,0.0,0.0,0.0,0.0,phase1_locomotion
43243,-0.23383474349975586,0.23383474349975586,0.0,0.0,0.0,0.0,phase1_locomotion
43244,-0.23235130310058594,0.23235130310058594,0.0,0.0,0.0,0.0,phase1_locomotion
43245,-0.21874329447746277,0.21874329447746277,0.0,0.0,0.0,0.0,phase1_locomotion
43246,-0.21353277564048767,0.21353277564048767,0.0,0.0,0.0,0.0,phase1_locomotion
43247,-0.21047157049179077,0.21047157049179077,0.0,0.0,0.0,0.0,phase1_locomotion
43248,-0.1886458396911621,0.1886458396911621,0.0,0.0,0.0,0.0,phase1_locomotion
43249,-0.1823364794254303,0.1823364794254303,0.0,0.0,0.0,0.0,phase1_locomotion
43250,-0.18077903985977173,0.18077903985977173,0.0,0.0,0.0,0.0,phase1_locomotion
43251,-0.1894497126340866,0.17944970726966858,0.0,0.0,0.0,0.0,phase1_locomotion
43252,-0.20393943786621094,0.20393943786621094,0.0,0.0,0.0,0.0,phase1_locomotion
43253,-0.2090437412261963,0.2090437412261963,0.0,0.0,0.0,0.0,phase1_locomotion
43254,-0.20975136756896973,0.20975136756896973,0.0,0.0,0.0,0.0,phase1_locomotion
43255,-0.20616161823272705,0.20616161823272705,0.0,0.0,0.0,0.0,phase1_locomotion
43256,-0.20279428362846375,0.20279428362846375,0.0,0.0,0.0,0.0,phase1_locomotion
43257,-0.20867198705673218,0.20867198705673218,0.0,0.0,0.0,0.0,phase1_locomotion
43258,-0.22514784336090088,0.22514784336090088,0.0,0.0,0.0,0.0,phase1_locomotion
43259,-0.24407970905303955,0.24407970905303955,0.0,0.0,0.0,0.0,phase1_locomotion
43260,-0.2626395523548126,0.2626395523548126,0.0,0.0,0.0,0.0,phase1_locomotion
43261,-0.2639464735984802,0.2639464735984802,0.0,0.0,0.0,0.0,phase1_locomotion
43262,-0.2679172158241272,0.2679172158241272,0.0,0.0,0.0,0.0,phase1_locomotion
43263,-0.2876657247543335,0.27766573429107666,0.0,0.0,0.0,0.0,phase1_locomotion
43264,-0.2936101257801056,0.28361013531684875,0.0,0.0,0.0,0.0,phase1_locomotion
43265,-0.28814151883125305,0.28814151883125305,0.0,0.0,0.0,0.0,phase1_locomotion
43266,-0.2918015420436859,0.2918015420436859,0.0,0.0,0.0,0.0,phase1_locomotion
43267,-0.28754517436027527,0.28754517436027527,0.0,0.0,0.0,0.0,phase1_locomotion
43268,-0.28328967094421387,0.28328967094421387,0.0,0.0,0.0,0.0,phase1_locomotion
43269,-0.281504362821579,0.281504362821579,0.0,0.0,0.0,0.0,phase1_locomotion
43270,-0.2941127419471741,0.28411275148391724,0.0,0.0,0.0,0.0,phase1_locomotion
43271,-0.28619155287742615,0.28619155287742615,0.0,0.0,0.0,0.0,phase1_locomotion
43272,-0.32129722833633423,0.32129722833633423,0.0,0.0,0.0,0.0,phase1_locomotion
43273,-0.33938074111938477,0.33938074111938477,0.0,0.0,0.0,0.0,phase1_locomotion
43274,-0.35314518213272095,0.35314518213272095,0.0,0.0,0.0,0.0,phase1_locomotion
43275,-0.3652980625629425,0.3652980625629425,0.0,0.0,0.0,0.0,phase1_locomotion
43276,-0.35242772102355957,0.35242772102355957,0.0,0.0,0.0,0.0,phase1_locomotion
43277,-0.34050559997558594,0.34050559997558594,0.0,0.0,0.0,0.0,phase1_locomotion
43278,-0.33657175302505493,0.33657175302505493,0.0,0.0,0.0,0.0,phase1_locomotion
43279,-0.34717345237731934,0.34717345237731934,0.0,0.0,0.0,0.0,phase1_locomotion
43280,-0.35685575008392334,0.35685575008392334,0.0,0.0,0.0,0.0,phase1_locomotion
43281,-0.3560267686843872,0.3560267686843872,0.0,0.0,0.0,0.0,phase1_locomotion
43282,-0.34186726808547974,0.34186726808547974,0.0,0.0,0.0,0.0,phase1_locomotion
43283,-0.33563074469566345,0.3256307542324066,0.0,0.0,0.0,0.0,phase1_locomotion
43284,-0.31039226055145264,0.31039226055145264,0.0,0.0,0.0,0.0,phase1_locomotion
43285,-0.323014497756958,0.323014497756958,0.0,0.0,0.0,0.0,phase1_locomotion
43286,-0.33436650037765503,0.33436650037765503,0.0,0.0,0.0,0.0,phase1_locomotion
43287,-0.3235364258289337,0.3235364258289337,0.0,0.0,0.0,0.0,phase1_locomotion
43288,-0.31125596165657043,0.31125596165657043,0.0,0.0,0.0,0.0,phase1_locomotion
43289,-0.2973904013633728,0.2973904013633728,0.0,0.0,0.0,0.0,phase1_locomotion
43290,-0.2853415608406067,0.2853415608406067,0.0,0.0,0.0,0.0,phase1_locomotion
43291,-0.28008583188056946,0.28008583188056946,0.0,0.0,0.0,0.0,phase1_locomotion
43292,-0.2686714828014374,0.2686714828014374,0.0,0.0,0.0,0.0,phase1_locomotion
43293,-0.2483283281326294,0.2483283281326294,0.0,0.0,0.0,0.0,phase1_locomotion
43294,-0.24663186073303223,0.24663186073303223,0.0,0.0,0.0,0.0,phase1_locomotion
43295,-0.24099743366241455,0.24099743366241455,0.0,0.0,0.0,0.0,phase1_locomotion
43296,-0.2281704545021057,0.2281704545021057,0.0,0.0,0.0,0.0,phase1_locomotion
43297,-0.23284880816936493,0.2228488028049469,0.0,0.0,0.0,0.0,phase1_locomotion
43298,-0.21247699856758118,0.21247699856758118,0.0,0.0,0.0,0.0,phase1_locomotion
43299,-0.17793720960617065,0.17793720960617065,0.0,0.0,0.0,0.0,phase1_locomotion
43300,-0.17820319533348083,0.17820319533348083,0.0,0.0,0.0,0.0,phase1_locomotion
43301,-0.18052899837493896,0.18052899837493896,0.0,0.0,0.0,0.0,phase1_locomotion
43302,-0.1588609516620636,0.1588609516620636,0.0,0.0,0.0,0.0,phase1_locomotion
43303,-0.14785203337669373,0.14785203337669373,0.0,0.0,0.0,0.0,phase1_locomotion
43304,-0.14900219440460205,0.14900219440460205,0.0,0.0,0.0,0.0,phase1_locomotion
43305,-0.1839621663093567,0.1839621663093567,0.0,0.0,0.0,0.0,phase1_locomotion
43306,-0.1935407519340515,0.1935407519340515,0.0,0.0,0.0,0.0,phase1_locomotion
43307,-0.1970418095588684,0.1970418095588684,0.0,0.0,0.0,0.0,phase1_locomotion
43308,-0.23087078332901,0.23087078332901,0.0,0.0,0.0,0.0,phase1_locomotion
43309,-0.2355850338935852,0.2355850338935852,0.0,0.0,0.0,0.0,phase1_locomotion
43310,-0.23707622289657593,0.23707622289657593,0.0,0.0,0.0,0.0,phase1_locomotion
43311,-0.2718955874443054,0.2718955874443054,0.0,0.0,0.0,0.0,phase1_locomotion
43312,-0.2819662094116211,0.2819662094116211,0.0,0.0,0.0,0.0,phase1_locomotion
43313,-0.2887576222419739,0.2887576222419739,0.0,0.0,0.0,0.0,phase1_locomotion
43314,-0.29852980375289917,0.29852980375289917,0.0,0.0,0.0,0.0,phase1_locomotion
43315,-0.30297595262527466,0.30297595262527466,0.0,0.0,0.0,0.0,phase1_locomotion
43316,-0.31246519088745117,0.31246519088745117,0.0,0.0,0.0,0.0,phase1_locomotion
43317,-0.33059030771255493,0.33059030771255493,0.0,0.0,0.0,0.0,phase1_locomotion
43318,-0.3319995403289795,0.3319995403289795,0.0,0.0,0.0,0.0,phase1_locomotion
43319,-0.33762067556381226,0.33762067556381226,0.0,0.0,0.0,0.0,phase1_locomotion
43320,-0.35207605361938477,0.35207605361938477,0.0,0.0,0.0,0.0,phase1_locomotion
43321,-0.3567885160446167,0.3567885160446167,0.0,0.0,0.0,0.0,phase1_locomotion
43322,-0.36483389139175415,0.36483389139175415,0.0,0.0,0.0,0.0,phase1_locomotion
